"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-5685939","HDR through MMEJ (alt-NHEJ)","7/2399","10/10654",0.00181932132515154,0.011969219244418,0.00965784274343855,"LIG3/FEN1/PARP1/POLQ/XRCC1/PARP2/RBBP8",7
"R-HSA-5358508","Mismatch Repair","9/2399","15/10654",0.00191908953246731,0.0125654671768693,0.0101389492091255,"RPA1/EXO1/LIG1/MSH6/MSH2/POLD1/POLD3/PCNA/RPA2",9
"R-HSA-389958","Cooperation of Prefoldin and TriC/CCT  in actin and tubulin folding","15/2399","32/10654",0.00200492871252483,0.0130652937427566,0.0105422542429592,"TUBB4A/TUBB2B/CCT8/VBP1/PFDN6/TUBB2A/CCT2/CCT7/CCT3/CCT5/CCT4/PFDN5/CCT6A/TCP1/PFDN4",15
"R-HSA-73893","DNA Damage Bypass","20/2399","48/10654",0.00230922300794952,0.0149772718675971,0.0120850101806296,"POLK/RPA1/POLE/PCLAF/RFC3/RFC5/RBX1/CUL4B/DTL/RFC2/MAD2L2/POLD1/POLD3/PCNA/RAD18/RPA2/RFC4/POLE2/USP10/USP1",20
"R-HSA-72187","mRNA 3'-end processing","23/2399","58/10654",0.00245165482463547,0.0158264102529285,0.012770171411741,"THOC6/DDX39A/SRSF2/CPSF4/SRRM1/RNPS1/CSTF2/NCBP1/WDR33/ZC3H11A/NUDT21/ALYREF/CPSF3/SLU7/CPSF2/THOC1/SRSF7/SRSF1/CHTOP/RBM8A/EIF4A3/CSTF3/SRSF11",23
"R-HSA-2892247","POU5F1 (OCT4), SOX2, NANOG activate genes related to proliferation","8/2399","13/10654",0.00279022874693717,0.0179278716216758,0.0144658194750211,"SOX2/SALL4/ZIC3/DPPA4/TDGF1/NR6A1/EPHA1/SALL1",8
"R-HSA-1169408","ISG15 antiviral mechanism","27/2399","72/10654",0.00281091901729531,0.0179768076687491,0.0145053054797026,"NDC1/KPNA2/PPM1B/NUP188/NUP155/NUP50/NUP210/MX1/NUP88/NUP205/NUP35/NUP153/NUP93/IRF3/EIF4E3/HERC5/NUP160/NUP85/PLCG1/NUP107/NUP54/NUP43/NUP42/NUP37/KPNA5/EIF4A3/NUP133",27
"R-HSA-6790901","rRNA modification in the nucleus and cytosol","24/2399","62/10654",0.00291159626956638,0.0185344669937674,0.0149552751857844,"RRP9/NOP2/DIMT1/UTP20/NAT10/IMP4/DHX37/WDR43/FBL/UTP18/UTP6/DKC1/RCL1/PDCD11/UTP4/NOL11/DDX52/HEATR1/WDR75/NOP58/KRR1/WDR3/PNO1/WDR36",24
"R-HSA-5696398","Nucleotide Excision Repair","38/2399","111/10654",0.00306644237452834,0.0194302224192464,0.01567805123819,"RUVBL1/LIG3/GTF2H3/POLK/POLR2H/RPA1/POLE/EP300/LIG1/INO80D/RFC3/RFC5/USP7/RBX1/ACTR5/PARP1/CUL4B/RFC2/POLD1/POLD3/PCNA/INO80C/PRPF19/XRCC1/COPS4/COPS5/RPA2/RFC4/POLE2/POLR2K/CDK7/AQR/USP45/POLR2D/POLR2B/PARP2/SUMO1/TCEA1",38
"R-HSA-8866654","E3 ubiquitin ligases ubiquitinate target proteins","23/2399","59/10654",0.00317587265704103,0.0200313068964744,0.0161630602632605,"H2BC10/H2BC17/RNF144A/H2BC12/H2BC9/RNF152/H2BC15/PCNA/H2BC14/PEX2/PEX13/H2BC11/H2BC6/RAD18/H2BC8/H2BC7/SHPRH/DERL1/PRKDC/H2BC13/H2BC5/CDC73/H2BC4",23
"R-HSA-6782135","Dual incision in TC-NER","25/2399","66/10654",0.00338902299423742,0.0212781124067418,0.0171690951017844,"GTF2H3/POLK/POLR2H/RPA1/POLE/EP300/RFC3/RFC5/USP7/RBX1/CUL4B/RFC2/POLD1/POLD3/PCNA/PRPF19/RPA2/RFC4/POLE2/POLR2K/CDK7/AQR/POLR2D/POLR2B/TCEA1",25
"R-HSA-1362300","Transcription of E2F targets under negative control by p107 (RBL1) and p130 (RBL2) in complex with HDAC1","9/2399","16/10654",0.003514606040076,0.0218668927832783,0.0176441760716366,"MYBL2/E2F5/CCNA2/TFDP2/RBL2/LIN9/CDK1/RBL1/RBBP4",9
"R-HSA-2559584","Formation of Senescence-Associated Heterochromatin Foci (SAHF)","9/2399","16/10654",0.003514606040076,0.0218668927832783,0.0176441760716366,"HMGA1/TP53/LMNB1/H1-5/CABIN1/H1-3/H1-1/HMGA2/H1-4",9
"R-HSA-1362277","Transcription of E2F targets under negative control by DREAM complex","10/2399","19/10654",0.00399379936328549,0.0247363699302592,0.0199595283494685,"CDC25A/CDC6/E2F5/TFDP2/TOP2A/PCNA/RBL2/LIN9/RBL1/RBBP4",10
"R-HSA-5689603","UCH proteinases","35/2399","102/10654",0.00419119197356147,0.0258425514064889,0.0208520950678961,"HCFC1/RUVBL1/H2AC16/PSME3/INO80D/PSMD11/H2AC8/H2AW/PSMD5/ACTR5/TGFBR1/H2AC21/USP15/UCHL1/H2AC20/INO80C/BARD1/H2AC12/H2AC4/PSME2/H2AC11/PSMC2/PSMB1/H2AC15/H2AC17/PSMA3/PSMA5/TGFB1/PSMD7/H2AC14/PSMD10/H2AC6/PSMC6/H2AC13/PSMA6",35
"R-HSA-5696400","Dual Incision in GG-NER","17/2399","41/10654",0.00509802840816833,0.0312937011662118,0.0252505730366984,"GTF2H3/POLK/RPA1/POLE/RFC3/RFC5/RBX1/PARP1/CUL4B/RFC2/POLD1/POLD3/PCNA/RPA2/RFC4/POLE2/PARP2",17
"R-HSA-5358606","Mismatch repair (MMR) directed by MSH2:MSH3 (MutSbeta)","8/2399","14/10654",0.00523214964319202,0.0319742478195068,0.0257996992932135,"RPA1/EXO1/LIG1/MSH2/POLD1/POLD3/PCNA/RPA2",8
"R-HSA-114604","GPVI-mediated activation cascade","15/2399","35/10654",0.0057763380212361,0.0350524852015824,0.0282834981071524,"COL1A2/PRKCZ/PIK3CA/PTPN6/VAV3/PDPN/LYN/PIK3R3/PIK3R1/LCK/PTPN11/SYK/PLCG2/RAC1/PIK3CB",15
"R-HSA-5617833","Cilium Assembly","61/2399","201/10654",0.00578684664782488,0.0350524852015824,0.0282834981071524,"RP2/IFT20/IFT80/DYNC2H1/TUBB4A/CEP72/HAUS4/CC2D2A/SMO/PLK1/TUBB2B/NINL/ALMS1/HSPB11/CCT8/BBS2/TUBB/PRKAR2B/NEK2/HAUS8/EXOC1/CENPJ/CEP78/TUBB2A/TTC26/CLUAP1/TRIP11/EXOC2/TUBG1/CCT2/RAB3IP/KIFAP3/CEP135/PLK4/AKAP9/KIF3C/FGFR1OP/HAUS6/CEP152/CDK1/UNC119B/CCT3/IFT81/EXOC6/WDR35/CEP290/CCT5/CCT4/IFT74/BBS10/IFT57/HAUS1/YWHAG/CEP83/TCP1/IQCB1/LZTFL1/CEP76/EXOC5/PCM1/MKKS",61
"R-HSA-5655862","Translesion synthesis by POLK","9/2399","17/10654",0.0059887215044032,0.0361161932831334,0.02914179347018,"POLK/RPA1/RFC3/RFC5/RFC2/MAD2L2/PCNA/RPA2/RFC4",9
"R-HSA-5656169","Termination of translesion DNA synthesis","14/2399","32/10654",0.00607897433313813,0.0365003917382748,0.0294517993432663,"POLK/RPA1/POLE/PCLAF/RFC3/RFC5/RFC2/POLD1/POLD3/PCNA/RPA2/RFC4/POLE2/USP10",14
"R-HSA-6803529","FGFR2 alternative splicing","12/2399","26/10654",0.00649617269898946,0.0388358150483066,0.0313362289461551,"ESRP1/POLR2H/ESRP2/PTBP1/NCBP1/HNRNPM/POLR2K/HNRNPF/HNRNPH1/POLR2D/POLR2B/GTF2F2",12
"R-HSA-75153","Apoptotic execution phase","20/2399","52/10654",0.00683776668345798,0.0407009921634403,0.0328412216193425,"STK26/DSP/DSG2/CDH1/LMNB1/PRKCQ/ACIN1/H1-5/TJP2/BIRC2/CLSPN/HMGB1/H1-3/H1-1/H1-4/ROCK1/STK24/HMGB2/CASP3/CASP6",20
"R-HSA-1169410","Antiviral mechanism by IFN-stimulated genes","28/2399","80/10654",0.00724621902403058,0.0429463411984571,0.0346529711947742,"NDC1/KPNA2/PPM1B/NUP188/NUP155/NUP50/NUP210/MX1/NUP88/NUP205/NUP35/NUP153/NUP93/IRF3/EIF4E3/HERC5/NUP160/NUP85/PLCG1/NUP107/FLNA/NUP54/NUP43/NUP42/NUP37/KPNA5/EIF4A3/NUP133",28
"R-HSA-210990","PECAM1 interactions","7/2399","12/10654",0.00780395660718564,0.0460533919951943,0.0371600192634907,"ITGAV/PTPN6/LYN/INPP5D/LCK/PLCG1/PTPN11",7
"R-HSA-5696399","Global Genome Nucleotide Excision Repair (GG-NER)","29/2399","84/10654",0.0078687316306318,0.0462372050945245,0.0373083362064144,"RUVBL1/LIG3/GTF2H3/POLK/RPA1/POLE/LIG1/INO80D/RFC3/RFC5/RBX1/ACTR5/PARP1/CUL4B/RFC2/POLD1/POLD3/PCNA/INO80C/XRCC1/COPS4/COPS5/RPA2/RFC4/POLE2/CDK7/USP45/PARP2/SUMO1",29
"R-HSA-380259","Loss of Nlp from mitotic centrosomes","25/2399","70/10654",0.00813545589298873,0.0473993722578793,0.0382460772132477,"TUBB4A/CEP72/HAUS4/PLK1/NINL/ALMS1/TUBB/PRKAR2B/NEK2/HAUS8/CENPJ/CEP78/TUBG1/CEP135/PLK4/AKAP9/FGFR1OP/HAUS6/CEP152/CDK1/CEP290/HAUS1/YWHAG/CEP76/PCM1",25
"R-HSA-380284","Loss of proteins required for interphase microtubule organization from the centrosome","25/2399","70/10654",0.00813545589298873,0.0473993722578793,0.0382460772132477,"TUBB4A/CEP72/HAUS4/PLK1/NINL/ALMS1/TUBB/PRKAR2B/NEK2/HAUS8/CENPJ/CEP78/TUBG1/CEP135/PLK4/AKAP9/FGFR1OP/HAUS6/CEP152/CDK1/CEP290/HAUS1/YWHAG/CEP76/PCM1",25
"R-HSA-2565942","Regulation of PLK1 Activity at G2/M Transition","30/2399","88/10654",0.00847939692076605,0.0491948133588748,0.0396948005973237,"SKP1/TUBB4A/CEP72/HAUS4/CCNB1/PLK1/NINL/ALMS1/TUBB/PRKAR2B/NEK2/HAUS8/CENPJ/CEP78/TUBG1/CEP135/PLK4/CCNB2/AKAP9/FGFR1OP/HAUS6/CEP152/CDK1/BORA/AURKA/CEP290/HAUS1/YWHAG/CEP76/PCM1",30
